"MonthlyCharges","gender","SeniorCitizen","Partner","Dependents","PhoneService","MultipleLines","InternetService.xFiber.optic","InternetService.xNo","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract.xOne.year","Contract.xTwo.year","PaperlessBilling","PaymentMethod.xCredit.card..automatic.","PaymentMethod.xElectronic.check","PaymentMethod.xMailed.check","Churn"
23.1557178732133,-0.346988404893692,0.0560266692898082,0.465640143617562,0.501150984489579,0.0261992079005451,0.0856670196733367,0.0717698095253759,-0.147351188480233,0.918473790413751,0.181593072277401,0.0076796593968634,-0.64682611000628,0.527294998521968,-0.0848936019348271,-0.279714934634962,1.09052369749735,-0.217402861723838,-0.303184047281535,-0.031290219334872,-0.0373676150769982,"0"
130.616868463541,-0.00722487275466601,-0.197377753353685,0.541104445451616,0.123864900851747,0.727812905873145,0.359764767367443,0.7815540477676,-0.0560973714131917,-0.00680047145127252,0.978392852393792,-0.711737679527367,1.45553332280736,1.15706023494028,0.889560518208644,-0.0189264361852414,0.875956305245009,1.0377284902247,0.289455875696069,-0.364774969878649,0.0573342926411611,"0"
51.3350160580037,0.164939528757461,0.355512314477464,1.06806608702401,-0.374112554029475,0.260809488359485,0.220842058389366,-0.321114097915902,0.0260694358918634,0.483495929769693,0.988487314504039,0.000583908915624845,-0.314680501241151,0.783520785600735,1.84538916190307,-0.0478772605798707,1.24494782346712,0.630364650376035,1.10507367727665,-0.160852892156994,0.269876602750447,"0"
-15.023463463746,-0.0817786371567749,-0.336931068816751,1.57050138938512,1.56880702776976,1.23043179761775,0.0663735321938068,0.768181089877991,1.20624348985522,0.899875230694891,-0.0690440705696079,0.149856160199837,-0.0210175476135188,0.564382933374834,-0.132177903971275,0.0833361567584831,-0.426160080977458,0.0613037182269545,-0.174936747238288,-0.423576950898022,-0.207798107531063,"0"
28.6328689006201,-0.578482287038448,0.157538383241893,1.01473865399261,0.82483796796355,0.943936825450582,1.17383679555165,0.202899603423891,0.83038819920697,0.894492695530381,-0.530473987556969,0.135898313568883,-0.0158687790114917,0.310982518238123,-0.147551380007616,0.108992931620803,0.556958265882461,0.436866239179797,0.259613858755642,-0.451130010930612,0.833297291758838,"0"
76.9101932442058,0.984429154406503,0.299953313646626,0.546039239095324,0.00910961356780449,0.918187664751675,-0.674936720533903,-0.334731919642818,0.97007073073168,-0.770203053669937,-0.0417596993549014,0.26997867859976,-0.0671745907579761,0.352905156424067,-0.362020531677256,0.245488192998599,0.994713953450125,-0.040242860702809,0.117790932482475,0.159227977073799,1.42182286071118,"0"
62.3657204816701,0.00865896346710442,-0.163434387975115,-0.227338363177026,-0.217765133071833,-0.150186601305547,-0.0374295777339236,-1.00299739713306,0.218328438211342,0.272139202835365,-0.53659644354973,-0.644819871520682,-0.111489686670456,1.01702883865468,-0.0288534615844777,-0.186315899386406,0.529475903427594,0.91617920272608,-0.58133827986068,0.113354701572358,0.666199356501012,"0"
98.2643795328625,1.33451153316286,0.0718757680623158,1.70288312773782,-0.0214236634047925,1.2369710216168,1.27900122636607,1.36403051722502,0.0293948491600802,-0.108122773900628,0.0951699330662018,0.881687741172253,1.03680392962297,0.704595468810678,0.603662410823466,0.0386266930371977,0.393984416269712,1.5931855320121,-0.318573590152415,0.550637569960018,0.191006994281668,"0"
35.3662173198233,0.65602929459073,-0.107003131176155,-0.276634575318311,-0.281485991206444,0.618217745017114,0.473824498366967,0.194424209419828,-0.0975056648847251,0.62470742104168,-0.0955229942409025,-0.19459364819965,0.795181796730769,0.277700698848784,0.426882482307677,0.684318710434006,0.470300365434311,0.576671431979987,1.59948647948652,0.279014052324125,-0.417529146804885,"0"
40.9637028341029,1.35398365803576,1.0494239447297,0.805816376075201,-0.00223716267901268,-0.221538683762326,-0.0483199483301845,-0.204106988805355,0.261175925033216,-0.140964052902987,0.751813124296277,1.15767838675138,-0.139652186886493,-0.112503278531982,-0.0275124962345813,0.17726246422852,0.069996793788575,0.551689096185998,1.19127014186137,0.0910397576013725,-0.410388410451035,"0"
69.9693886033851,0.071567110248458,-0.115471358074945,0.182674402568005,0.755678065780189,1.12893465074949,0.240764902036915,1.17182229756161,-0.304333043940139,0.259067733804754,-0.284708803587158,-0.305747410825793,0.0789995248646688,-0.0102605760553803,0.0496332668343951,0.0265006263313412,0.296358123262522,0.782269215086594,-0.121027859991526,1.01572116363465,0.194827128890483,"0"
16.9231577067202,1.46350935627577,0.115243538685162,0.823234433902067,0.500568573221874,1.44793773890672,0.195271554640822,0.360647432717215,1.48457290010821,-0.328483779259969,0.287591795098057,0.312470669283219,0.0923276840359318,0.0516270233536586,0.0382049932827584,0.0995728527274863,1.28831943857528,1.01748551501281,0.909241137293844,0.196734555653767,-0.00754985779511361,"0"
-21.2251467544397,1.21595123606522,0.149818539400666,0.944253818372053,0.875390041772024,0.901813619170888,-0.399840858683104,-0.0176898139821555,1.52714094076447,0.345437368344332,-0.566534744043537,0.00509029479662948,-0.217699788621803,-0.205149988400787,-0.0371420194374887,1.46315492139023,0.194950489690991,0.138640661658342,1.20635563262097,-0.0127268871198384,0.194135313540294,"0"
55.6633291280442,0.987841326295644,0.415708451531871,0.696761446185263,1.27963170768692,0.243840936393943,-0.134878895660693,-0.56650914509704,-0.100572734631166,0.178687255549206,0.904314428174361,1.0622298374536,1.22449540815402,-0.355314340441151,0.0289124468833022,-0.358326050387391,0.602693891432283,0.269907346112854,-0.207574728914236,-0.0797564489643416,0.636808394039438,"0"
80.8046895963707,0.368122000444875,0.253103906595244,-0.356015959801772,1.23734793548066,0.976921438519457,1.1493869812232,0.613676894988114,-0.338649320396324,0.182866848840005,0.0581012121408514,0.688838348163626,0.285432538233384,-0.310083677530988,-0.0675239085260026,-0.212237992210233,-0.107270597172171,1.27685660168165,0.00802953585627396,0.112978726080762,0.862298956205947,"0"
62.9771297170217,0.464771466185821,-0.254546027049362,0.50732283830948,0.667019496146678,0.858154583378937,-0.47585701503081,0.00690957215916068,0.0239384689566865,0.0140155533167109,0.685503199870868,-0.176825141520554,-0.221233198263329,0.280052764735485,0.263274103288751,-0.175916392870756,0.329701260341428,1.03863857581281,-0.325946104452962,1.19726762099212,-0.144014372440235,"0"
79.5213165391836,0.164935927233173,-0.246290231574693,0.132042649111081,0.126877010284807,0.985160805287422,1.26471399762859,0.105147638839628,0.0834672666974191,0.0283179509374076,0.579372633729027,0.666218926291181,0.999324440163592,1.41963374374898,0.777658828128117,0.521367572632077,1.48542459845198,0.490199872293332,-0.109545858242446,0.0128620860281976,-0.148691392241883,"0"
111.06843001812,0.178105155992772,-0.106960244523438,0.108919630492281,1.15771819740821,0.866054136426999,0.165958036992356,1.12301380358622,0.188722250549302,-0.470243244762516,1.13313293159046,0.870681251429939,1.07851172240991,0.656196052675184,0.572606405781741,1.04097565066261,-0.237601062025815,1.42197003572301,-0.260959071370384,-0.152635179649292,0.231398130097474,"0"
88.2377422475647,1.11855745706633,-0.0215246550092825,1.87222391508199,-0.490412549116091,1.07370374152395,1.49396839053449,0.241554865525759,0.701839856217603,0.0295430322240538,0.921525734563287,0.861594926894578,-0.0311860459578623,1.46017943678614,0.500242753970942,-0.0430299179380517,1.04610636576464,-0.0136258309904881,0.362197926730707,-0.466096201507489,0.00103187133604835,"0"
56.8267912012051,1.10417453666134,0.0102309676238959,-0.024486636011434,0.479075428974139,0.984089790637015,-0.0847910662701507,-0.315515168199399,-0.708167321523392,0.18194418186284,1.06844730036369,0.444081991438771,0.215480348280825,0.129641248046427,1.12016851042912,0.0465925916567941,0.649346714335158,1.17065830020798,-0.0351620901207496,1.73533781036278,-0.444420433038605,"0"
55.78815402497,0.995923847403819,-0.183763771730236,0.956654242657907,1.17842407847952,0.865642972689747,0.171186880226673,-0.141161595421291,-0.749024428043827,0.488813107863472,0.119666308070294,-0.0160153910931416,-0.515952296147442,0.516654565757648,-0.197813382806094,-0.016104496956365,-0.217952581490009,1.69780363203338,-0.132118943673805,1.30142924913672,0.0263715258228172,"0"
128.718190473901,-0.425820231570643,-0.355265467050432,0.745050293514725,-0.309132369633291,0.765697348417482,0.985019690700411,0.774805033627655,-0.389676518577699,0.241640934031515,0.78581493542245,1.15546577251218,0.215961362345343,0.950436229355166,0.713642627033726,0.223634060097592,-0.273224324774764,1.201649545394,0.198108455439927,1.29477707066069,-0.25157111695516,"0"
71.3187045828806,-0.152387531022598,0.437233209874117,-0.576720986633516,0.0332900005583024,1.2994723850684,0.589317082405794,0.205353490589089,-0.318578874322027,0.0933440547275537,1.06752981067876,1.08865862239711,-0.0152992734527399,0.633930923965172,0.714719735499395,-0.234770937064907,0.183187415169564,1.16960308516775,0.107479123829493,1.01511033227224,0.00960431703636209,"0"
138.912643862657,0.923564853662411,0.237005587952599,0.0758840950279757,0.0651371928436449,0.762711192462212,1.53461575419941,1.05514821633314,-0.108013001266643,0.578600193569766,-0.213518546377894,1.22502583011349,0.722478464249415,0.363781897863988,0.0145571516770094,-0.262953469837512,0.5554600011726,0.123412997266604,0.159821641313148,-0.239145872467916,-0.00459712032824195,"0"
67.6695169487825,1.16834531918206,0.599070315245851,-0.0600339227770689,-0.258474560961399,1.34763758440706,0.00817476484985845,-0.330087688527516,-0.121670172244715,-0.169372518615244,-0.0784307956444802,0.231181295050563,0.158452828129324,-0.158171662556446,0.0389153010613212,-0.202393139204234,0.657931132619212,-0.275294858582653,-0.0139794694049685,1.32887129592214,0.154851147174107,"0"
56.0854468428392,1.32339337647202,0.0999095962141026,1.41259617953283,0.0759871781445238,0.711870603109847,-0.314511559561321,-0.121826183208465,-0.374088542982432,0.720513437666557,-0.403554258835783,-0.0260766714391392,0.608382475312942,0.0610821650089786,0.352762901005974,0.698155928136282,0.186540781890527,1.48521420797966,-0.0752630735581315,-0.0351968716884916,0.750894599657032,"0"
84.1204570081542,0.864281761215824,0.125238188739334,-0.405723337904935,0.670394273759381,0.715052357412439,-0.8181291259002,0.118360659094888,0.22234652613307,-0.117720707215983,-0.368887403010805,-0.0957516028590555,0.91967438740856,0.493547410313186,-0.0109839625422014,-0.205854736735359,0.423764919711158,-0.719034641137151,-0.00341713457444353,-0.823238775756982,0.261575262250564,"0"
134.304090523619,0.809010576313621,0.777430525181718,0.974772716866635,-0.0893495611654005,1.03943301723815,1.20056972796109,0.791640436027441,0.298926186832949,0.206146946499489,1.12718936923245,0.266699751024515,0.678774579101784,1.29840351446402,0.825610114855558,-0.104078375185617,1.38836880509681,0.955257103151702,0.166168611592631,-0.256665794270067,0.395364837078069,"0"
56.7404171178723,0.385445791820375,-0.032798871562317,0.0653147520976528,0.845633800200833,0.904294923240089,0.0928484193074056,0.279740832934814,1.02940096719962,0.216090175439333,-0.0693023876271189,0.147126304847602,0.0872002011581324,0.224531043317761,-0.378638941040809,-0.226074205192271,1.10514361567471,0.687697952064347,-0.14075352405624,0.428635934685749,0.96280953701814,"0"
63.7342680503485,0.200260606154861,-0.105277972566367,0.99740795340639,-0.0726126605594695,0.949770939175498,-0.100106294597476,0.758473026657926,0.180592081500269,0.647093700400639,-0.145489685445596,0.363099482741936,0.0559058448006759,-0.0222582373804469,-0.0448662457085463,-0.381660113340262,0.0464870481438537,0.273059069392103,-0.0149529920629112,0.86934442660736,-0.290819152334547,"0"
83.3769185437097,0.677603651295317,0.0244787637495044,0.996720358660034,1.092821675827,0.965739031765157,0.948416295932586,-0.502267753783601,0.46349031670502,1.30615560795132,1.49789024435032,0.634880828590868,0.81683484067354,0.359989668174989,0.325049075896601,-0.315225964288949,1.11117425085695,-0.174852668416068,1.15306026107269,-0.0040190217743511,0.261518213067634,"0"
18.3430415354705,0.746003508505538,0.138910020356824,1.36089000797853,0.458656153889692,1.13455136060759,-0.0312386887975263,-0.0874290934804567,0.809520308352499,-0.477658067827925,-0.384001027376004,0.340682636681793,0.0349807134825696,-0.273142910538755,0.10092144010285,0.841149261317411,1.12984319385514,-0.0727950922642365,-0.373508658766586,0.227301473172038,1.21651432405059,"0"
